id,state,source,source_record_id,record_type,title,agency,program_focus,topic_keys,posted_date,updated_date,due_date,effective_date,comment_required_flag,action_required_by,importance_score,summary,document_url,source_url,matched_keywords,rht_flag,raw_json,last_checked_at
stupd-ab8699295e227de6,CA,ca_medi_cal_provider_news,mcweb-news:33750.24,provider_bulletin,Provider Portal BCCTP Application Enhancement,California Department of Health Care Services / Medi-Cal,eligibility;medicaid,eligibility;mmis,2026-04-20,,,,false,,26,The Provider Portal Breast and Cervical Cancer Treatment Program (BCCTP) application has been updated.,mailto:BCCTP@dhcs.ca.gov,https://mcweb.apps.prd.cammis.medi-cal.ca.gov/news/33750.24,eligibility;MMIS,false,"{""article_id"":""33750.24"",""categories"":[""BCCTP"",""Provider Portal""],""communities"":[""Medi-Cal Program & Eligibility""],""id"":""1618""}",2026-07-27T15:40:54Z
stupd-fe3d203b0fbda13c,CA,ca_medi_cal_provider_news,mcweb-news:33750.18_1,provider_bulletin,New Navigation in the Provider Portal,California Department of Health Care Services / Medi-Cal,eligibility;medicaid,eligibility;mmis,2026-04-17,,,,false,,26,Navigation in the Provider Portal has been improved for a more intuitive experience.,,https://mcweb.apps.prd.cammis.medi-cal.ca.gov/news/33750.18_1,eligibility;MMIS,false,"{""article_id"":""33750.18_1"",""categories"":[""Provider Portal"",""DHCS Notice""],""communities"":[""Medi-Cal Program & Eligibility""],""id"":""1616""}",2026-07-27T15:40:54Z
stupd-e5b02468e807e7eb,CA,ca_medi_cal_provider_news,mcweb-news:33750.21,provider_bulletin,Erroneous Payment Correction (EPC) Letters To Go Paperless,California Department of Health Care Services / Medi-Cal,eligibility;medicaid,eligibility;mmis,2026-04-17,,,,false,,26,"Beginning April 20, 2026, as part of the “go paperless” initiative, the Department of Health Care Service (DHCS) will notify providers of an Erroneous Payment Correction (EPC) through the Provider Portal Message Center.",,https://mcweb.apps.prd.cammis.medi-cal.ca.gov/news/33750.21,eligibility;MMIS,false,"{""article_id"":""33750.21"",""categories"":[""Provider Portal""],""communities"":[""Medi-Cal Program & Eligibility""],""id"":""1612""}",2026-07-27T15:40:54Z
stupd-d50873046c9e2bf0,CA,ca_medi_cal_provider_news,mcweb-news:33964,provider_bulletin,New Provider Type 116 for CCS MTUs,California Department of Health Care Services / Medi-Cal,interoperability;medicaid,interoperability;mmis,2026-04-16,,,,false,,26,A new provider type has been added for CCS program MTUs.,,https://mcweb.apps.prd.cammis.medi-cal.ca.gov/news/33964,MMIS,false,"{""article_id"":""33964"",""categories"":[""Policy""],""communities"":[""Therapies""],""id"":""1610""}",2026-07-27T15:40:54Z
stupd-09a3f043098ab8db,CA,ca_medi_cal_provider_news,mcweb-news:33960,provider_bulletin,Notice of Change for Community Health Worker Policy and System Edits,California Department of Health Care Services / Medi-Cal,interoperability;medicaid,interoperability;mmis,2026-04-13,,,,false,,26,Community Health Worker Policy and System Edits Provider Notice of Change (AM400PNC) new training is offered.,https://learn.medi-cal.ca.gov/catalog/course.asp?id=3789,https://mcweb.apps.prd.cammis.medi-cal.ca.gov/news/33960,MMIS,false,"{""article_id"":""33960"",""categories"":[""DHCS Notice"",""Outreach and Education""],""communities"":[""Psychological Services"",""Therapies"",""Clinics and Hospitals"",""Community-Based Adult Services"",""Chronic Dialysis Clinics"",""Home Health Agencies/Home and Community-Based Services"",""Rehabilitation Clinics"",""General Medicine"",""Obstetrics""],""id"":""1609""}",2026-07-27T15:40:54Z
stupd-77cac009e451eb06,CA,ca_medi_cal_provider_bulletins,mcweb-bulletin:33917,provider_bulletin,Presumptive Eligibility Provider Instruction: Erroneous Income Denials for 2026 FPLs,California Department of Health Care Services / Medi-Cal,eligibility;medicaid,eligibility;mmis,2026-04-10,,,,false,,26,"The following information pertains to Qualified Providers (QPs) participating in the following Presumptive Eligibility (PE) programs: Hospital and Presumptive Eligibility (HPE) Children&rsquo;s Presumptive Eligibility (CPE) Presumptive Eligibility for Pregnant People (PE4PP) The 2026 Federal Poverty Levels (FPLs) are being programmed into the PE systems. Until programming is complete, the systems will continue to use 2025 FPLs to make eligibility determinations. In the interim, QPs should submit any questionable income denials based on 2025 FPLs to the Department of Health Care Services (DHCS) for review. Providers can refer to All County Welfare Directors Letter (ACWDL) 26-01 for 2026 FPLs. If providers believe they received an erroneous income-based denial, they can e-mail the appropriate PE inbox with the following information: Completed and signed Application Summary, which is generated from the portal and has the date/time of the submission attempt at the top and The response message with the denial reason. DHCS will manually review eligibility based on 2026 FPLs. If the applicant is determined to be eligible, the eligibility will be activated beginning on the Application S...",https://www.dhcs.ca.gov/services/medi-cal/eligibility/letters/Documents/26-01.pdf,https://mcweb.apps.prd.cammis.medi-cal.ca.gov/publications/bulletin?community=vision-care&issueNumber=579&articleId=33917,eligibility;MMIS,false,"{""article_id"":""33917"",""bulletin_id"":""vc2026-04"",""categories"":[],""community"":{""community_abbrv"":""VC"",""community_name"":""Vision Care""},""issue_number"":""579""}",2026-07-27T15:40:56Z
stupd-6042f04f0d8d7986,CA,ca_medi_cal_provider_news,mcweb-news:33750.18,provider_bulletin,Coming Soon: New Navigation in the Provider Portal,California Department of Health Care Services / Medi-Cal,eligibility;medicaid,eligibility;mmis,2026-04-10,,,,false,,26,Navigation in the Provider Portal has been improved for a more intuitive experience.,,https://mcweb.apps.prd.cammis.medi-cal.ca.gov/news/33750.18,eligibility;MMIS,false,"{""article_id"":""33750.18"",""categories"":[""Provider Portal"",""DHCS Notice""],""communities"":[""Medi-Cal Program & Eligibility""],""id"":""1607""}",2026-07-27T15:40:54Z
stupd-1fb4707cfc36610f,CA,ca_medi_cal_provider_news,mcweb-news:33750.16,provider_bulletin,April 2026 Medi-Cal Provider Portal Office Hour Q&A Session,California Department of Health Care Services / Medi-Cal,eligibility;medicaid,eligibility;mmis,2026-03-30,,,,false,,26,Medi-Cal Provider Portal Office Hour Q&A session for April.,https://events.teams.microsoft.com/event/6f6b3b83-d460-4c34-a5f3-0b886c32cacf@c663f89c-ef9b-418f-bd3d-41e46c0ce068,https://mcweb.apps.prd.cammis.medi-cal.ca.gov/news/33750.16,eligibility;MMIS,false,"{""article_id"":""33750.16"",""categories"":[""Provider Portal"",""Outreach and Education""],""communities"":[""Medi-Cal Program & Eligibility""],""id"":""1600""}",2026-07-27T15:40:54Z
stupd-8fde32e363c5fead,VA,va_medicaid_provider_memos,virginia-medicaid-preferred-drug-list-common-core-formulary-and-new-drug-utilization-1,provider_bulletin,"Virginia Medicaid Preferred Drug List / Common Core Formulary and New Drug Utilization Board Approved Drug Service Authorizations Effective April 1, 2026",Virginia Department of Medical Assistance Services / Virginia Medicaid,managed_care;medicaid,managed_care;medicaid,2026-03-23,,,,false,,26,To: All Providers and Managed Care Organizations Participating in the Virginia Medical Assistance Program,,https://vamedicaid.dmas.virginia.gov/bulletin/virginia-medicaid-preferred-drug-list-common-core-formulary-and-new-drug-utilization-1,managed care;Medicaid,false,"{""audience"":""All Providers and Managed Care Organizations Participating in the Virginia Medical Assistance Program"",""source_page"":""https://vamedicaid.dmas.virginia.gov/providers/memo-2026""}",2026-07-27T15:40:58Z
stupd-a0c6a866fd3af2cc,CA,ca_medi_cal_provider_news,mcweb-news:33909,medicaid_notice,2026 Income Eligibility Guidelines for the Family PACT Program,California Department of Health Care Services / Medi-Cal,eligibility;medicaid,eligibility;mmis,2026-03-23,,,,false,,26,The 2026 income eligibility guidelines for the Family PACT program have been updated.,,https://mcweb.apps.prd.cammis.medi-cal.ca.gov/news/33909,eligibility;MMIS,false,"{""article_id"":""33909"",""categories"":[""Family PACT"",""DHCS Notice""],""communities"":[""Family PACT""],""id"":""1597""}",2026-07-27T15:40:54Z
stupd-e42fc0f595d234cb,MI,mi_mdhhs_policy_bulletins,MMP 26-01,provider_bulletin,MMP 26-01 - Medicaid Health Plan (MHP) Provider Mental Health Assessment Requirements for Comprehensive Health Care Program (CHCP) Enrollees,Michigan Department of Health and Human Services,medicaid;rural_health,behavioral_health;medicaid,2026-03-18,,,,false,,26,MDHHS Medicaid policy bulletin.,https://www.michigan.gov/mdhhs/-/media/Project/Websites/mdhhs/Assistance-Programs/Medicaid-BPHASA/2026-Bulletins/Final-Bulletin-MMP-26-01-BH-Final.pdf?rev=38a0e74344e54c16ab6bb908efa33369&hash=318DE0EAB258FF48BBBAE8898815CDEB,https://www.michigan.gov/mdhhs/doing-business/providers/providers/medicaid/policyforms/2026-medicaid-policy-bulletins,Medicaid,false,"{""bulletin"":""MMP 26-01"",""issue_date"":""March 18, 2026"",""subject"":""Medicaid Health Plan (MHP) Provider Mental Health Assessment Requirements for Comprehensive Health Care Program (CHCP) Enrollees""}",2026-07-27T15:40:51Z
stupd-25997e3caeacb2b6,CA,ca_medi_cal_provider_news,mcweb-news:33917,provider_bulletin,Presumptive Eligibility Provider Instruction: Erroneous Income Denials for 2026 FPLs,California Department of Health Care Services / Medi-Cal,eligibility;medicaid,eligibility;mmis,2026-03-18,,,,false,,26,PE provider instructions for erroneous income denials for 2026 FPLs.,https://www.dhcs.ca.gov/services/medi-cal/eligibility/letters/Documents/26-01.pdf,https://mcweb.apps.prd.cammis.medi-cal.ca.gov/news/33917,eligibility;MMIS,false,"{""article_id"":""33917"",""categories"":[""Presumptive Eligibility"",""DHCS Notice""],""communities"":[""Audiology and Hearing Aids"",""Orthotics and Prosthetics"",""Psychological Services"",""Inpatient Services"",""Clinics and Hospitals"",""General Medicine"",""Obstetrics"",""Vision Care""],""id"":""1596""}",2026-07-27T15:40:54Z
stupd-583ae0f12c0a1b2d,CA,ca_medi_cal_provider_news,mcweb-news:33759.01,provider_bulletin,"Important Reminder: Ordering, Referring and Prescribing (ORP) Enrollment Requirements",California Department of Health Care Services / Medi-Cal,eligibility;medicaid,eligibility;mmis,2026-03-17,,,,false,,26,ORP providers are required to be enrolled in Medi-Cal and Type 1 NPI.,https://www.dhcs.ca.gov/provgovpart/Pages/PAVE.aspx,https://mcweb.apps.prd.cammis.medi-cal.ca.gov/news/33759.01,eligibility;enrollment;MMIS,false,"{""article_id"":""33759.01"",""categories"":[""Billing"",""DHCS Notice""],""communities"":[""Medi-Cal Program & Eligibility""],""id"":""1595""}",2026-07-27T15:40:54Z
stupd-105671b0d8a945b2,PR,pr_ases_communications,Carta Normativa 26- 0311 Efectividad de Medicare Fee Schedule 2025_Tarifas a todos los proveedores de Plan Vital,guidance,Carta Normativa 26- 0311 Efectividad de Medicare Fee Schedule 2025 Tarifas a todos los proveedores de Plan Vital,Puerto Rico Administracion de Seguros de Salud (ASES),claims;medicaid;medicare;provider_data,claims;medicaid;medicare;provider_data,,2026-03-12,,,false,,26,Categoria: Cartas Normativas y Circulares; Ano: 2026,https://docs.pr.gov/files/ASES/Publicaciones/Cartas%20Normativas%20%26%20Circulares/Carta%20Normativa%2026-%200311%20Efectividad%20de%20Medicare%20Fee%20Schedule%202025_Tarifas%20a%20todos%20los%20proveedores%20de%20Plan%20Vital.pdf,https://www.ases.pr.gov/comunicaciones?categoria=Cartas%2BNormativas%2By%2BCirculares#Documentos,claims;Medicaid;Medicare;provider data,false,"{""category"":""Cartas Normativas y Circulares"",""source_page"":""https://www.ases.pr.gov/comunicaciones?categoria=Cartas%2BNormativas%2By%2BCirculares#Documentos"",""year"":""2026""}",2026-07-27T15:41:01Z
stupd-c6b338c2633f2844,CA,ca_medi_cal_provider_news,mcweb-news:33895,policy_update,2026 Income Eligibility Guidelines for the Every Woman Counts Program,California Department of Health Care Services / Medi-Cal,eligibility;medicaid,eligibility;mmis,2026-03-09,,,,false,,26,The Every Woman Counts income eligibility guidelines have been updated for 2026-2027.,https://www.dhcs.ca.gov/services/medi-cal/eligibility/letters/Pages/2026ACWDL.aspx,https://mcweb.apps.prd.cammis.medi-cal.ca.gov/news/33895,eligibility;MMIS,false,"{""article_id"":""33895"",""categories"":[""EWC""],""communities"":[""General Medicine"",""Obstetrics"",""Clinics and Hospitals""],""id"":""1590""}",2026-07-27T15:40:54Z
stupd-4ebab21ff5364fdb,VA,va_medicaid_provider_memos,updates-chapter-4-pharmacy-provider-manual,provider_bulletin,Updates to Chapter 4 of the Pharmacy Provider Manual,Virginia Department of Medical Assistance Services / Virginia Medicaid,managed_care;medicaid,managed_care;medicaid,2026-03-04,,,,false,,26,To: All Providers and Managed Care Organizations (MCOs) Participating in the Virginia Medical Assistance Program,,https://vamedicaid.dmas.virginia.gov/memo/updates-chapter-4-pharmacy-provider-manual,managed care;Medicaid,false,"{""audience"":""All Providers and Managed Care Organizations (MCOs) Participating in the Virginia Medical Assistance Program"",""source_page"":""https://vamedicaid.dmas.virginia.gov/providers/memo-2026""}",2026-07-27T15:40:58Z
stupd-d04b028ea1b8df18,NJ,nj_dmahs_medicaid_communications,humanservices:dmahs:documents:providers-stakeholders:resources:medicaid:2026:26-03_Income_Eligibility_Standards_Effective_January-1-2026.pdf,guidance,"26-03 Income Eligibility Standards Effective January 1, 2026",New Jersey Division of Medical Assistance and Health Services,eligibility;medicaid,eligibility;medicaid,2026-03-02,2026-03-02,,2026-01-01,false,,26,DMAHS Medicaid Communications provider-resource PDF.,https://nj.gov/humanservices/dmahs/documents/providers-stakeholders/resources/medicaid/2026/26-03_Income_Eligibility_Standards_Effective_January-1-2026.pdf,https://nj.gov/humanservices/dmahs/providers-stakeholders/provider-resources/medicaid-communications/,eligibility;Medicaid,false,"{""href"":""https://nj.gov/humanservices/dmahs/documents/providers-stakeholders/resources/medicaid/2026/26-03_Income_Eligibility_Standards_Effective_January-1-2026.pdf"",""page_modified"":""2026-06-24""}",2026-07-27T15:40:38Z
stupd-71c2439d63aaa047,MI,mi_mdhhs_policy_bulletins,MMP 26-06,provider_bulletin,MMP 26-06 - Hospital Rural Access Pool (RAP) Eligibility Criteria,Michigan Department of Health and Human Services,eligibility;medicaid,eligibility;medicaid,2026-02-27,,,,false,,26,MDHHS Medicaid policy bulletin.,https://www.michigan.gov/mdhhs/-/media/Project/Websites/mdhhs/Assistance-Programs/Medicaid-BPHASA/2026-Bulletins/Final-Bulletin-MMP-26-06-Hospital.pdf?rev=3eca4a0de0264f22a61d1113ebcf84da&hash=FDFFF6D00CFA3BFEFA04A04B0B2802CF,https://www.michigan.gov/mdhhs/doing-business/providers/providers/medicaid/policyforms/2026-medicaid-policy-bulletins,eligibility;Medicaid,false,"{""bulletin"":""MMP 26-06"",""issue_date"":""February 27, 2026"",""subject"":""Hospital Rural Access Pool (RAP) Eligibility Criteria""}",2026-07-27T15:40:51Z
